LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,Default_Payment,Bill_Amount_Total,Pay_Amount_Total,Bill_Amount_Average,Pay_Amount_Average,Repayment_Status_Total,Repayment_Status_Average,Bill_Amount_Total_cluster,Bill_Amount_Average_cluster,Pay_Amount_Total_cluster,Pay_Amount_Average_cluster,Repayment_Status_Total_cluster,Repayment_Status_Average_cluster,AGE_cluster
270000,1,1,2,29,0,843823,231273,140637.16666666666,38545.5,-2,-0.3333333333333333,1,1,1,1,2,9,0
180000,1,3,-1,27,1,3424,3294,570.6666666666666,549.0,-12,-2.0,0,0,0,0,0,2,6
230000,1,1,2,29,0,13238,12757,2206.3333333333335,2126.1666666666665,-5,-0.8333333333333334,0,0,0,0,5,1,0
80000,1,3,2,30,1,177973,4285,29662.166666666668,714.1666666666666,2,0.3333333333333333,3,3,0,0,1,0,0
290000,1,2,2,30,0,6582,59172,1097.0,9862.0,1,0.16666666666666666,0,0,2,2,4,4,0
230000,1,1,2,30,0,199212,63558,33202.0,10593.0,-1,-0.16666666666666666,3,3,2,2,4,4,0
130000,1,2,1,31,0,731771,30000,121961.83333333333,5000.0,0,0.0,1,1,0,0,4,4,0
500000,1,2,2,32,0,1075766,127758,179294.33333333334,21293.0,-1,-0.16666666666666666,4,4,1,1,4,4,8
180000,1,2,2,30,0,282618,15223,47103.0,2537.1666666666665,0,0.0,3,3,0,0,4,4,0
460000,1,1,2,31,0,59352,11742,9892.0,1957.0,2,0.3333333333333333,0,0,0,0,1,0,0
70000,1,2,1,30,1,378179,11640,63029.833333333336,1940.0,3,0.5,3,3,0,0,1,0,0
310000,1,1,2,32,0,1099114,41039,183185.66666666666,6839.833333333333,0,0.0,4,4,2,2,4,4,8
50000,1,1,2,30,1,296777,11815,49462.833333333336,1969.1666666666667,5,0.8333333333333334,3,3,0,0,6,7,0
200000,1,2,2,32,1,548525,22421,91420.83333333333,3736.8333333333335,12,2.0,1,1,0,0,3,3,8
300000,1,1,2,31,0,4370,0,728.3333333333334,0.0,-10,-1.6666666666666667,0,0,0,0,8,6,0
110000,1,1,2,31,0,53630,23706,8938.333333333334,3951.0,-4,-0.6666666666666666,0,0,0,0,2,9,0
50000,1,1,2,27,1,1140,3000,190.0,500.0,-1,-0.16666666666666666,0,0,0,0,4,4,6
360000,1,3,1,31,0,417768,153815,69628.0,25635.833333333332,-6,-1.0,3,3,1,1,5,1,0
220000,1,2,2,31,0,117709,4000,19618.166666666668,666.6666666666666,-4,-0.6666666666666666,0,0,0,0,2,9,0
190000,1,1,2,31,0,620161,23773,103360.16666666667,3962.1666666666665,4,0.6666666666666666,1,1,0,0,1,0,0
20000,1,3,2,23,1,77234,4312,12872.333333333334,718.6666666666666,0,0.0,0,0,0,0,4,4,3
80000,1,1,2,31,0,14607,7720,2434.5,1286.6666666666667,-6,-1.0,0,0,0,0,5,1,0
50000,1,1,2,29,0,305208,13500,50868.0,2250.0,0,0.0,3,3,0,0,4,4,0
50000,1,2,2,30,0,198793,59825,33132.166666666664,9970.833333333334,5,0.8333333333333334,3,3,2,2,6,7,0
360000,1,2,2,31,0,125759,15499,20959.833333333332,2583.1666666666665,0,0.0,0,0,0,0,4,4,0
90000,1,1,2,30,0,263660,12600,43943.333333333336,2100.0,0,0.0,3,3,0,0,4,4,0
200000,1,3,2,30,0,4682,4682,780.3333333333334,780.3333333333334,-12,-2.0,0,0,0,0,0,2,0
410000,1,2,2,30,0,42067,54314,7011.166666666667,9052.333333333334,-12,-2.0,0,0,2,2,0,2,0
330000,1,1,2,31,0,550618,68612,91769.66666666667,11435.333333333334,-2,-0.3333333333333333,1,1,2,2,2,9,0
100000,1,1,2,30,0,216465,6104,36077.5,1017.3333333333334,-4,-0.6666666666666666,3,3,0,0,2,9,0
200000,1,2,1,31,0,16000,9046,2666.6666666666665,1507.6666666666667,-7,-1.1666666666666667,0,0,0,0,5,1,0
110000,1,2,1,30,0,185087,115298,30847.833333333332,19216.333333333332,-3,-0.5,3,3,2,2,2,9,0
90000,1,1,2,31,1,208778,7201,34796.333333333336,1200.1666666666667,5,0.8333333333333334,3,3,0,0,6,7,0
320000,1,2,2,30,0,498646,179646,83107.66666666667,29941.0,-1,-0.16666666666666666,1,1,1,1,4,4,0
70000,1,1,2,30,0,4044,2380,674.0,396.6666666666667,0,0.0,0,0,0,0,4,4,0
220000,1,2,2,30,0,424878,14749,70813.0,2458.1666666666665,0,0.0,3,3,0,0,4,4,0
180000,1,1,2,32,1,1205470,32820,200911.66666666666,5470.0,4,0.6666666666666666,4,4,0,0,1,0,8
180000,1,1,2,31,0,61754,10000,10292.333333333334,1666.6666666666667,0,0.0,0,0,0,0,4,4,0
240000,1,2,2,31,1,997501,24353,166250.16666666666,4058.8333333333335,0,0.0,4,4,0,0,4,4,0
140000,1,2,2,30,1,376321,14800,62720.166666666664,2466.6666666666665,0,0.0,3,3,0,0,4,4,0
280000,1,2,2,30,0,676094,27500,112682.33333333333,4583.333333333333,12,2.0,1,1,0,0,3,3,0
30000,1,1,1,31,1,92081,5100,15346.833333333334,850.0,11,1.8333333333333333,0,0,0,0,3,3,0
20000,1,2,2,31,0,19405,10559,3234.1666666666665,1759.8333333333333,-1,-0.16666666666666666,0,0,0,0,4,4,0
80000,1,1,2,29,0,119896,5000,19982.666666666668,833.3333333333334,-6,-1.0,0,0,0,0,5,1,0
230000,1,2,2,30,0,978262,52000,163043.66666666666,8666.666666666666,0,0.0,4,4,2,2,4,4,0
200000,1,2,1,30,1,668187,27611,111364.5,4601.833333333333,0,0.0,1,1,0,0,4,4,0
400000,1,2,2,29,1,1498995,50800,249832.5,8466.666666666666,0,0.0,4,4,2,2,4,4,0
30000,1,2,2,25,0,3678,2842,613.0,473.6666666666667,-12,-2.0,0,0,0,0,0,2,3
370000,1,1,2,31,0,263375,36000,43895.833333333336,6000.0,0,0.0,3,3,0,0,4,4,0
150000,1,2,1,31,0,17918,18618,2986.3333333333335,3103.0,-12,-2.0,0,0,0,0,0,2,0
80000,1,2,2,26,1,120233,8900,20038.833333333332,1483.3333333333333,2,0.3333333333333333,0,0,0,0,1,0,6
430000,1,3,2,26,0,2324919,84936,387486.5,14156.0,0,0.0,2,2,2,2,4,4,6
20000,1,2,2,24,1,80516,6978,13419.333333333334,1163.0,0,0.0,0,0,0,0,4,4,3
50000,1,2,2,27,0,261783,11500,43630.5,1916.6666666666667,0,0.0,3,3,0,0,4,4,6
60000,1,2,2,24,1,311516,13516,51919.333333333336,2252.6666666666665,6,1.0,3,3,0,0,6,7,3
360000,1,1,2,28,0,19701,17713,3283.5,2952.1666666666665,-10,-1.6666666666666667,0,0,0,0,8,6,6
280000,1,1,2,31,0,214,83494,35.666666666666664,13915.666666666666,-12,-2.0,0,0,2,2,0,2,0
360000,1,2,1,29,0,292110,121521,48685.0,20253.5,-1,-0.16666666666666666,3,3,2,2,4,4,0
420000,1,1,1,32,0,205659,6986,34276.5,1164.3333333333333,0,0.0,3,3,0,0,4,4,8
320000,1,1,2,31,0,18976,14715,3162.6666666666665,2452.5,-12,-2.0,0,0,0,0,0,2,0
90000,1,2,1,31,0,23172,5500,3862.0,916.6666666666666,-4,-0.6666666666666666,0,0,0,0,2,9,0
360000,1,1,2,33,1,60372,42903,10062.0,7150.5,-5,-0.8333333333333334,0,0,2,2,5,1,8
70000,1,2,2,30,0,401479,14933,66913.16666666667,2488.8333333333335,0,0.0,3,3,0,0,4,4,0
50000,1,2,2,26,0,72502,12533,12083.666666666666,2088.8333333333335,-2,-0.3333333333333333,0,0,0,0,2,9,6
200000,1,3,1,30,0,889191,30000,148198.5,5000.0,0,0.0,4,4,0,0,4,4,0
250000,1,1,2,31,0,7066,9969,1177.6666666666667,1661.5,-12,-2.0,0,0,0,0,0,2,0
150000,1,1,2,33,0,19983,28643,3330.5,4773.833333333333,-6,-1.0,0,0,0,0,5,1,8
350000,1,2,1,33,0,46395,47737,7732.5,7956.166666666667,-5,-0.8333333333333334,0,0,2,2,5,1,8
30000,1,2,1,32,0,127244,34200,21207.333333333332,5700.0,-1,-0.16666666666666666,0,0,0,0,4,4,8
200000,1,1,2,30,0,1081422,31512,180237.0,5252.0,22,3.6666666666666665,4,4,0,0,9,8,0
200000,1,1,2,32,0,88816,7847,14802.666666666666,1307.8333333333333,-6,-1.0,0,0,0,0,5,1,8
150000,1,2,2,29,0,253518,55273,42253.0,9212.166666666666,-2,-0.3333333333333333,3,3,2,2,2,9,0
190000,1,1,2,30,0,671494,21706,111915.66666666667,3617.6666666666665,0,0.0,1,1,0,0,4,4,0
340000,1,2,2,30,0,130517,88834,21752.833333333332,14805.666666666666,-2,-0.3333333333333333,0,0,2,2,2,9,0
360000,1,1,2,31,0,5463,5463,910.5,910.5,-5,-0.8333333333333334,0,0,0,0,5,1,0
280000,1,1,2,30,0,24551,7018,4091.8333333333335,1169.6666666666667,-6,-1.0,0,0,0,0,5,1,0
30000,1,2,2,47,0,175769,6099,29294.833333333332,1016.5,0,0.0,3,3,0,0,4,4,1
300000,1,3,1,35,0,0,0,0.0,0.0,-12,-2.0,0,0,0,0,0,2,8
220000,1,-1,2,37,0,961046,43823,160174.33333333334,7303.833333333333,2,0.3333333333333333,4,4,2,2,1,0,4
80000,1,3,1,41,0,354842,39118,59140.333333333336,6519.666666666667,0,0.0,3,3,0,0,4,4,9
30000,1,2,1,40,1,137228,8838,22871.333333333332,1473.0,6,1.0,0,0,0,0,6,7,9
40000,1,2,1,37,0,79087,12000,13181.166666666666,2000.0,2,0.3333333333333333,0,0,0,0,1,0,4
200000,1,2,2,29,0,776703,33000,129450.5,5500.0,8,1.3333333333333333,1,1,0,0,6,7,0
200000,1,2,2,30,0,656884,70909,109480.66666666667,11818.166666666666,2,0.3333333333333333,1,1,2,2,1,0,0
110000,1,1,2,29,0,344861,113022,57476.833333333336,18837.0,-2,-0.3333333333333333,3,3,2,2,2,9,0
100000,1,1,2,31,1,556488,17405,92748.0,2900.8333333333335,12,2.0,1,1,0,0,3,3,0
20000,1,2,1,34,1,59313,21193,9885.5,3532.1666666666665,1,0.16666666666666666,0,0,0,0,4,4,8
120000,1,3,1,46,0,572174,26140,95362.33333333333,4356.666666666667,0,0.0,1,1,0,0,4,4,1
280000,1,2,1,37,0,411437,13228,68572.83333333333,2204.6666666666665,0,0.0,3,3,0,0,4,4,4
280000,1,2,2,30,0,903209,273046,150534.83333333334,45507.666666666664,0,0.0,4,4,1,1,4,4,0
300000,1,2,2,42,0,-301,1357,-50.166666666666664,226.16666666666666,1,0.16666666666666666,0,0,0,0,4,4,9
420000,1,1,1,43,0,19262,18958,3210.3333333333335,3159.6666666666665,-12,-2.0,0,0,0,0,0,2,1
80000,1,1,1,41,0,66510,62435,11085.0,10405.833333333334,-6,-1.0,0,0,2,2,5,1,9
360000,1,1,1,49,1,4050,3150,675.0,525.0,-5,-0.8333333333333334,0,0,0,0,5,1,5
260000,1,-1,1,37,0,75779,8873,12629.833333333334,1478.8333333333333,0,0.0,0,0,0,0,4,4,4
260000,1,2,1,32,0,90337,21492,15056.166666666666,3582.0,-1,-0.16666666666666666,0,0,0,0,4,4,8
110000,1,2,2,32,0,407073,17151,67845.5,2858.5,0,0.0,3,3,0,0,4,4,8
400000,1,2,1,32,0,981100,173423,163516.66666666666,28903.833333333332,0,0.0,4,4,1,1,4,4,8
20000,1,3,1,32,1,96084,4800,16014.0,800.0,8,1.3333333333333333,0,0,0,0,6,7,8
170000,1,1,1,35,0,870820,33074,145136.66666666666,5512.333333333333,2,0.3333333333333333,1,1,0,0,1,0,8
70000,1,3,1,35,0,188859,10962,31476.5,1827.0,8,1.3333333333333333,3,3,0,0,6,7,8
210000,1,1,1,39,0,3115,5789,519.1666666666666,964.8333333333334,-8,-1.3333333333333333,0,0,0,0,8,6,9
10000,1,2,1,38,1,50586,4104,8431.0,684.0,4,0.6666666666666666,0,0,0,0,1,0,4
420000,1,1,2,35,0,2140889,124605,356814.8333333333,20767.5,0,0.0,2,2,2,2,4,4,8
280000,1,3,1,44,0,1529248,252816,254874.66666666666,42136.0,0,0.0,4,4,1,1,4,4,1
50000,1,3,2,46,0,42928,45538,7154.666666666667,7589.666666666667,-3,-0.5,0,0,2,2,2,9,1
50000,1,3,1,49,1,301023,14005,50170.5,2334.1666666666665,11,1.8333333333333333,3,3,0,0,3,3,5
60000,1,2,2,33,0,185271,11383,30878.5,1897.1666666666667,0,0.0,3,3,0,0,4,4,8
20000,1,2,2,33,0,132214,6078,22035.666666666668,1013.0,0,0.0,0,0,0,0,4,4,8
170000,1,2,1,35,1,934225,45382,155704.16666666666,7563.666666666667,12,2.0,4,4,2,2,3,3,8
330000,1,2,1,48,0,31545,28352,5257.5,4725.333333333333,-12,-2.0,0,0,0,0,0,2,5
30000,1,1,1,37,1,139348,7500,23224.666666666668,1250.0,7,1.1666666666666667,0,0,0,0,6,7,4
350000,1,1,1,42,1,34082,34232,5680.333333333333,5705.333333333333,-3,-0.5,0,0,0,0,2,9,9
290000,1,2,1,49,0,817532,26030,136255.33333333334,4338.333333333333,0,0.0,1,1,0,0,4,4,5
50000,1,2,1,49,1,208142,7500,34690.333333333336,1250.0,4,0.6666666666666666,3,3,0,0,1,0,5
20000,1,3,2,45,0,1170,1560,195.0,260.0,-5,-0.8333333333333334,0,0,0,0,5,1,1
30000,1,2,1,38,1,44552,15005,7425.333333333333,2500.8333333333335,-4,-0.6666666666666666,0,0,0,0,2,9,4
50000,1,2,-1,37,0,218845,23179,36474.166666666664,3863.1666666666665,-1,-0.16666666666666666,3,3,0,0,4,4,4
70000,1,3,2,39,0,337110,30067,56185.0,5011.166666666667,0,0.0,3,3,0,0,4,4,9
310000,1,1,1,33,0,627292,13806,104548.66666666667,2301.0,3,0.5,1,1,0,0,1,0,8
220000,1,2,1,48,0,38223,13316,6370.5,2219.3333333333335,1,0.16666666666666666,0,0,0,0,4,4,5
360000,1,3,2,34,0,10823,12137,1803.8333333333333,2022.8333333333333,-6,-1.0,0,0,0,0,5,1,8
140000,1,1,1,38,0,65568,51547,10928.0,8591.166666666666,-5,-0.8333333333333334,0,0,2,2,5,1,4
200000,1,2,1,38,1,610972,25500,101828.66666666667,4250.0,8,1.3333333333333333,1,1,0,0,6,7,4
20000,1,2,1,42,1,101717,7800,16952.833333333332,1300.0,4,0.6666666666666666,0,0,0,0,1,0,9
290000,1,2,1,36,0,876886,24615,146147.66666666666,4102.5,0,0.0,1,1,0,0,4,4,4
300000,1,2,1,36,0,916281,148422,152713.5,24737.0,0,0.0,4,4,1,1,4,4,4
200000,1,2,1,45,1,15000,0,2500.0,0.0,13,2.1666666666666665,0,0,0,0,3,3,1
150000,1,1,2,32,0,305765,69976,50960.833333333336,11662.666666666666,0,0.0,3,3,2,2,4,4,8
240000,1,2,2,39,0,943211,41285,157201.83333333334,6880.833333333333,0,0.0,4,4,2,2,4,4,9
450000,1,2,2,32,0,1251846,132354,208641.0,22059.0,0,0.0,4,4,1,1,4,4,8
20000,1,2,2,32,0,79166,5784,13194.333333333334,964.0,0,0.0,0,0,0,0,4,4,8
50000,1,3,1,45,1,295143,6000,49190.5,1000.0,9,1.5,3,3,0,0,6,7,1
190000,1,2,1,33,1,323549,11361,53924.833333333336,1893.5,-2,-0.3333333333333333,3,3,0,0,2,9,8
390000,1,1,1,41,0,1301925,47106,216987.5,7851.0,0,0.0,4,4,2,2,4,4,9
90000,1,1,2,36,0,509047,98410,84841.16666666667,16401.666666666668,-1,-0.16666666666666666,1,1,2,2,4,4,4
120000,1,2,1,39,0,556616,22466,92769.33333333333,3744.3333333333335,6,1.0,1,1,0,0,6,7,9
210000,1,1,2,33,0,3891,3891,648.5,648.5,-6,-1.0,0,0,0,0,5,1,8
500000,1,2,1,41,0,1452253,40863,242042.16666666666,6810.5,0,0.0,4,4,2,2,4,4,9
320000,1,1,1,40,0,400639,374466,66773.16666666667,62411.0,-5,-0.8333333333333334,3,3,3,3,5,1,9
210000,1,1,2,39,0,272609,105588,45434.833333333336,17598.0,-3,-0.5,3,3,2,2,2,9,9
90000,1,2,2,38,1,479313,20000,79885.5,3333.3333333333335,2,0.3333333333333333,1,1,0,0,1,0,4
100000,1,2,2,34,0,2275,3000,379.1666666666667,500.0,-7,-1.1666666666666667,0,0,0,0,5,1,8
360000,1,2,1,37,0,0,0,0.0,0.0,-9,-1.5,0,0,0,0,8,6,4
40000,1,2,-1,37,0,139444,8214,23240.666666666668,1369.0,2,0.3333333333333333,0,0,0,0,1,0,4
80000,1,1,1,41,0,0,0,0.0,0.0,-9,-1.5,0,0,0,0,8,6,9
300000,1,1,2,34,0,21084,15255,3514.0,2542.5,-3,-0.5,0,0,0,0,2,9,8
130000,1,3,1,43,0,17778,17724,2963.0,2954.0,-6,-1.0,0,0,0,0,5,1,1
480000,1,1,1,41,0,0,0,0.0,0.0,-9,-1.5,0,0,0,0,8,6,9
320000,1,2,1,39,0,986877,691377,164479.5,115229.5,-2,-0.3333333333333333,4,4,3,3,2,9,9
330000,1,3,1,37,0,0,0,0.0,0.0,-12,-2.0,0,0,0,0,0,2,4
70000,2,1,2,38,0,339359,12458,56559.833333333336,2076.3333333333335,0,0.0,3,3,0,0,4,4,4
240000,1,2,2,46,1,1184078,32300,197346.33333333334,5383.333333333333,0,0.0,4,4,0,0,4,4,1
210000,1,3,2,32,0,859496,191375,143249.33333333334,31895.833333333332,0,0.0,1,1,1,1,4,4,8
50000,1,2,1,47,0,3120,1950,520.0,325.0,-2,-0.3333333333333333,0,0,0,0,2,9,1
50000,1,1,1,39,0,71678,74487,11946.333333333334,12414.5,-6,-1.0,0,0,2,2,5,1,9
30000,1,2,1,38,0,133167,26278,22194.5,4379.666666666667,0,0.0,0,0,0,0,4,4,4
310000,1,2,1,38,0,42286,19143,7047.666666666667,3190.5,-6,-1.0,0,0,0,0,5,1,4
230000,1,-1,2,40,0,599173,16643,99862.16666666667,2773.8333333333335,6,1.0,1,1,0,0,6,7,9
170000,1,2,1,39,0,409054,14014,68175.66666666667,2335.6666666666665,0,0.0,3,3,0,0,4,4,9
180000,1,2,1,39,0,0,0,0.0,0.0,-9,-1.5,0,0,0,0,8,6,9
330000,1,1,1,49,0,13373,15260,2228.8333333333335,2543.3333333333335,-12,-2.0,0,0,0,0,0,2,5
170000,1,1,1,34,0,237736,7745,39622.666666666664,1290.8333333333333,0,0.0,3,3,0,0,4,4,8
160000,1,1,2,33,0,638465,27500,106410.83333333333,4583.333333333333,12,2.0,1,1,0,0,3,3,8
50000,1,2,2,32,1,112818,7500,18803.0,1250.0,9,1.5,0,0,0,0,6,7,8
60000,1,2,2,33,0,241042,26000,40173.666666666664,4333.333333333333,-1,-0.16666666666666666,3,3,0,0,4,4,8
500000,1,3,1,49,0,277710,282382,46285.0,47063.666666666664,-6,-1.0,3,3,1,1,5,1,5
230000,1,1,1,44,0,63695,56569,10615.833333333334,9428.166666666666,-3,-0.5,0,0,2,2,2,9,1
180000,1,1,1,38,0,1176,1317,196.0,219.5,-6,-1.0,0,0,0,0,5,1,4
320000,1,1,1,40,0,64339,65789,10723.166666666666,10964.833333333334,-6,-1.0,0,0,2,2,5,1,9
490000,1,1,1,39,0,734894,501986,122482.33333333333,83664.33333333333,-2,-0.3333333333333333,1,1,3,3,2,9,9
210000,1,-1,1,43,0,918774,31949,153129.0,5324.833333333333,0,0.0,4,4,0,0,4,4,1
50000,1,2,1,33,1,64193,5367,10698.833333333334,894.5,0,0.0,0,0,0,0,4,4,8
160000,1,3,1,33,0,61962,2344,10327.0,390.6666666666667,-4,-0.6666666666666666,0,0,0,0,2,9,8
80000,1,-1,1,41,1,485830,25649,80971.66666666667,4274.833333333333,-1,-0.16666666666666666,1,1,0,0,4,4,9
220000,1,1,1,49,0,10829,10788,1804.8333333333333,1798.0,-6,-1.0,0,0,0,0,5,1,5
20000,1,2,1,46,1,58646,9695,9774.333333333334,1615.8333333333333,1,0.16666666666666666,0,0,0,0,4,4,1
200000,1,1,1,49,0,2496,2496,416.0,416.0,-2,-0.3333333333333333,0,0,0,0,2,9,5
300000,1,3,1,31,1,0,0,0.0,0.0,-9,-1.5,0,0,0,0,8,6,0
20000,1,3,1,36,1,6300,0,1050.0,0.0,16,2.6666666666666665,0,0,0,0,9,8,4
180000,1,1,2,32,0,-596,144,-99.33333333333333,24.0,-7,-1.1666666666666667,0,0,0,0,5,1,8
200000,1,3,2,33,0,21246,18589,3541.0,3098.1666666666665,-10,-1.6666666666666667,0,0,0,0,8,6,8
140000,1,2,1,38,1,333692,14045,55615.333333333336,2340.8333333333335,12,2.0,3,3,0,0,3,3,4
150000,1,1,2,36,0,12076,9033,2012.6666666666667,1505.5,-5,-0.8333333333333334,0,0,0,0,5,1,4
160000,1,-1,1,40,0,158884,48402,26480.666666666668,8067.0,0,0.0,0,0,2,2,4,4,9
160000,1,2,2,32,0,816716,191215,136119.33333333334,31869.166666666668,-1,-0.16666666666666666,1,1,1,1,4,4,8
200000,1,1,1,34,0,11957,12677,1992.8333333333333,2112.8333333333335,-12,-2.0,0,0,0,0,0,2,8
20000,1,3,2,49,1,68848,21545,11474.666666666666,3590.8333333333335,4,0.6666666666666666,0,0,0,0,1,0,5
260000,1,2,2,32,0,6497,2943,1082.8333333333333,490.5,-7,-1.1666666666666667,0,0,0,0,5,1,8
260000,1,2,2,32,1,7188,7188,1198.0,1198.0,-6,-1.0,0,0,0,0,5,1,8
50000,1,1,1,37,1,202621,8600,33770.166666666664,1433.3333333333333,0,0.0,3,3,0,0,4,4,4
20000,1,2,1,32,0,1950,1560,325.0,260.0,-6,-1.0,0,0,0,0,5,1,8
190000,1,2,2,32,0,58381,8000,9730.166666666666,1333.3333333333333,2,0.3333333333333333,0,0,0,0,1,0,8
30000,1,2,1,38,1,151034,6884,25172.333333333332,1147.3333333333333,5,0.8333333333333334,0,0,0,0,6,7,4
160000,1,3,1,38,0,18374,14647,3062.3333333333335,2441.1666666666665,-5,-0.8333333333333334,0,0,0,0,5,1,4
360000,1,2,1,40,0,21565,8902,3594.1666666666665,1483.6666666666667,-7,-1.1666666666666667,0,0,0,0,5,1,9
20000,1,2,2,44,0,59977,5699,9996.166666666666,949.8333333333334,-3,-0.5,0,0,0,0,2,9,1
150000,1,3,2,42,0,289409,19700,48234.833333333336,3283.3333333333335,0,0.0,3,3,0,0,4,4,9
400000,1,1,1,38,0,32076,39836,5346.0,6639.333333333333,-6,-1.0,0,0,0,0,5,1,4
80000,1,3,1,43,0,2060,2060,343.3333333333333,343.3333333333333,-8,-1.3333333333333333,0,0,0,0,8,6,1
260000,1,1,1,34,0,7981,9830,1330.1666666666667,1638.3333333333333,-12,-2.0,0,0,0,0,0,2,8
500000,1,2,1,38,0,71376,63006,11896.0,10501.0,-5,-0.8333333333333334,0,0,2,2,5,1,4
240000,1,2,1,34,0,1328945,54253,221490.83333333334,9042.166666666666,0,0.0,4,4,2,2,4,4,8
50000,1,2,1,37,0,218439,26954,36406.5,4492.333333333333,2,0.3333333333333333,3,3,0,0,1,0,4
10000,1,2,1,36,0,55816,7069,9302.666666666666,1178.1666666666667,2,0.3333333333333333,0,0,0,0,1,0,4
50000,1,1,1,47,0,1708,1708,284.6666666666667,284.6666666666667,-7,-1.1666666666666667,0,0,0,0,5,1,1
150000,1,2,1,41,0,865203,30519,144200.5,5086.5,0,0.0,1,1,0,0,4,4,9
150000,1,1,1,40,0,90069,246370,15011.5,41061.666666666664,-5,-0.8333333333333334,0,0,1,1,5,1,9
130000,1,3,2,30,0,41178,6519,6863.0,1086.5,-3,-0.5,0,0,0,0,2,9,0
120000,1,2,2,37,0,144603,8000,24100.5,1333.3333333333333,3,0.5,0,0,0,0,1,0,4
50000,1,3,2,39,1,245589,11600,40931.5,1933.3333333333333,0,0.0,3,3,0,0,4,4,9
160000,1,1,1,41,0,395758,15847,65959.66666666667,2641.1666666666665,3,0.5,3,3,0,0,1,0,9
70000,1,2,2,39,1,310992,11700,51832.0,1950.0,0,0.0,3,3,0,0,4,4,9
380000,1,1,2,40,0,1555413,67400,259235.5,11233.333333333334,0,0.0,2,2,2,2,4,4,9
280000,1,1,2,47,0,18536,16789,3089.3333333333335,2798.1666666666665,-12,-2.0,0,0,0,0,0,2,1
50000,1,3,1,39,1,51400,0,8566.666666666666,0.0,-8,-1.3333333333333333,0,0,0,0,8,6,9
30000,1,2,1,35,1,69474,7476,11579.0,1246.0,2,0.3333333333333333,0,0,0,0,1,0,8
260000,1,1,2,37,0,2872,2814,478.6666666666667,469.0,-12,-2.0,0,0,0,0,0,2,4
210000,1,2,2,35,0,836771,33217,139461.83333333334,5536.166666666667,0,0.0,1,1,0,0,4,4,8
320000,1,1,2,32,0,65382,45688,10897.0,7614.666666666667,-5,-0.8333333333333334,0,0,2,2,5,1,8
480000,1,1,1,41,0,330719,92908,55119.833333333336,15484.666666666666,-3,-0.5,3,3,2,2,2,9,9
80000,1,1,1,42,0,286024,10000,47670.666666666664,1666.6666666666667,11,1.8333333333333333,3,3,0,0,3,3,9
100000,1,2,2,43,0,272204,10618,45367.333333333336,1769.6666666666667,2,0.3333333333333333,3,3,0,0,1,0,1
70000,1,1,2,31,0,352214,32000,58702.333333333336,5333.333333333333,0,0.0,3,3,0,0,4,4,0
300000,1,1,-1,37,0,3297,3757,549.5,626.1666666666666,-4,-0.6666666666666666,0,0,0,0,2,9,4
150000,1,1,2,48,0,290263,34219,48377.166666666664,5703.166666666667,-3,-0.5,3,3,0,0,2,9,5
140000,1,1,-1,41,1,733198,21649,122199.66666666667,3608.1666666666665,0,0.0,1,1,0,0,4,4,9
360000,1,1,1,39,0,167680,167139,27946.666666666668,27856.5,-5,-0.8333333333333334,3,3,1,1,5,1,9
500000,1,3,1,47,0,83436,91405,13906.0,15234.166666666666,-6,-1.0,0,0,2,2,5,1,1
320000,1,2,2,36,1,1703400,62417,283900.0,10402.833333333334,4,0.6666666666666666,2,2,2,2,1,0,4
190000,1,1,1,44,0,6842,3190,1140.3333333333333,531.6666666666666,-2,-0.3333333333333333,0,0,0,0,2,9,1
50000,1,3,1,49,1,37337,2198,6222.833333333333,366.3333333333333,-4,-0.6666666666666666,0,0,0,0,2,9,5
50000,1,2,2,38,1,233683,7949,38947.166666666664,1324.8333333333333,0,0.0,3,3,0,0,4,4,4
290000,1,1,2,31,0,616586,22198,102764.33333333333,3699.6666666666665,0,0.0,1,1,0,0,4,4,0
110000,1,-1,1,36,0,370248,17000,61708.0,2833.3333333333335,0,0.0,3,3,0,0,4,4,4
210000,1,2,2,31,0,662672,21400,110445.33333333333,3566.6666666666665,0,0.0,1,1,0,0,4,4,0
20000,1,3,2,32,1,113666,5081,18944.333333333332,846.8333333333334,3,0.5,0,0,0,0,1,0,8
90000,1,3,1,35,0,352699,11000,58783.166666666664,1833.3333333333333,0,0.0,3,3,0,0,4,4,8
120000,1,2,2,36,0,-264,1884,-44.0,314.0,-2,-0.3333333333333333,0,0,0,0,2,9,4
20000,1,2,1,46,1,48398,10500,8066.333333333333,1750.0,9,1.5,0,0,0,0,6,7,1
270000,1,2,2,31,0,93915,7197,15652.5,1199.5,8,1.3333333333333333,0,0,0,0,6,7,0
190000,1,2,2,41,0,219654,12000,36609.0,2000.0,0,0.0,3,3,0,0,4,4,9
200000,1,3,2,33,0,1805,1150,300.8333333333333,191.66666666666666,-12,-2.0,0,0,0,0,0,2,8
340000,1,2,1,35,0,248227,11500,41371.166666666664,1916.6666666666667,0,0.0,3,3,0,0,4,4,8
310000,1,1,2,33,0,38429,27828,6404.833333333333,4638.0,-6,-1.0,0,0,0,0,5,1,8
180000,1,3,1,30,0,358370,12950,59728.333333333336,2158.3333333333335,-1,-0.16666666666666666,3,3,0,0,4,4,0
